2006-2-22	1288.85	1297.94	1282.91	1284.23	-0.003584591
2006-2-23	1284.13	1289.94	1273.94	1288.85	0.00367564
2006-2-24	1289.43	1297.34	1286.96	1296.87	0.005769991
2006-2-27	1297.69	1304.61	1293.47	1297.19	-0.0003853
2006-2-28	1294.81	1299.47	1277.74	1299.03	0.003259165
2006-3-1	1299.15	1308.2	1297.76	1306.59	0.005726821
2006-3-2	1306.58	1307.64	1281.57	1285.67	-0.016003612
2006-3-3	1284.61	1295.41	1275.62	1293.3	0.006764699
2006-3-6	1292.75	1296.85	1286.64	1288.95	-0.00293947
2006-3-7	1288.26	1288.26	1257.54	1259.92	-0.021998665
2006-3-8	1256.69	1258.24	1238.16	1250.38	-0.005021127
2006-3-9	1247.46	1253.76	1242.68	1245.17	-0.00183573
2006-3-13	1245.3	1260.07	1245.3	1259.67	0.011539388
2006-3-14	1260.42	1262.75	1250.28	1259.04	-0.001094873
2006-3-15	1259.23	1275.52	1258.15	1274.81	0.01237264
2006-3-17	1273.01	1276.63	1265.61	1269.46	-0.002788666
2006-3-20	1269.58	1288.97	1264.41	1288.42	0.014839553
2006-3-21	1288.56	1297.61	1285.43	1290.4	0.001427951
2006-3-27	1296.07	1296.59	1283.68	1295.92	-0.000115734
2006-3-28	1295.76	1302.65	1293	1298.79	0.002338396
2006-3-29	1299.38	1313.12	1296.59	1305.57	0.00476381
2006-3-30	1305.84	1308.5	1293.83	1294.72	-0.008515591
2006-3-31	1291.52	1298.75	1285.73	1298.3	0.005249628
2006-4-3	1298.68	1319.48	1298.68	1319.47	0.016008563
2006-4-4	1319.84	1330.1	1315.33	1329.8	0.007546369
2006-4-5	1330.56	1341.5	1326.53	1340.16	0.007215007
2006-4-6	1341.74	1348.52	1336.14	1339.74	-0.001490602
2006-4-7	1340.65	1345.29	1330.51	1342.96	0.001723045
2006-4-10	1344.24	1359.41	1339.52	1359.08	0.011039695
2006-4-11	1360.98	1366.52	1350.32	1362.23	0.000918456
2006-4-12	1361.74	1364.69	1355.66	1360.13	-0.001182311
2006-4-13	1359.28	1364.32	1331.68	1332.33	-0.019826673
2006-4-14	1330.09	1360.09	1328.44	1359.54	0.022141359
2006-4-17	1360.64	1383.65	1353.4	1378.61	0.01320702
2006-4-18	1379.81	1391.38	1370.15	1385.11	0.003841109
2006-4-19	1389.13	1399.55	1378.8	1396.7	0.005449454
2006-4-20	1398.1	1404.19	1376.96	1385.9	-0.008726128
2006-4-21	1385.92	1419.89	1383.45	1416.79	0.022274013
2006-4-24	1423.41	1429.06	1402.27	1409.79	-0.009568571
2006-4-25	1405.9	1409.27	1386.13	1399.77	-0.004360196
2006-4-26	1399.07	1426.63	1397.35	1417.48	0.013158741
2006-4-27	1418.9	1424.46	1407.14	1416.73	-0.001529354
2006-4-28	1403.52	1444.71	1389.35	1440.22	0.026148541
2006-5-8	1446.99	1497.2	1446.99	1497.1	0.034630509
2006-5-9	1503.24	1532.75	1497.99	1531.16	0.018573215
2006-5-10	1537.56	1554.03	1518.33	1545.69	0.005287599
2006-5-11	1547.56	1583.76	1536.29	1537.38	-0.006578097
2006-5-12	1532.88	1603.21	1531.23	1602.83	0.045633057
2006-5-15	1616.26	1664.94	1606.57	1664.09	0.029593011
2006-5-16	1658.69	1678.6	1604.78	1613.25	-0.027395113
2006-5-18	1611.66	1630.07	1582.96	1617.28	0.003487088
2006-5-22	1656.75	1674.22	1646.68	1657.69	0.000567376
2006-5-23	1647.96	1648.53	1597.1	1604.55	-0.026341659
2006-5-24	1609.74	1634.59	1562.39	1590.92	-0.011691329
2006-5-25	1585.47	1598.56	1563.86	1591.43	0.003759138
2006-5-26	1596.56	1614.55	1593.09	1613.89	0.010854587
2006-5-29	1622.11	1648.84	1609.01	1648.54	0.016293593
2006-5-30	1654.98	1663.93	1634.9	1657.29	0.001395787
2006-5-31	1656.28	1667.23	1628.68	1641.3	-0.009044364
2006-6-1	1639.67	1684.71	1635.75	1684.19	0.027151805
2006-6-2	1688.78	1695.58	1659.14	1669.4	-0.01147574
2006-6-5	1669.24	1685.29	1639.68	1684.62	0.009213774
2006-6-6	1681.22	1692.82	1672.81	1679.13	-0.001243145
2006-6-7	1678.24	1678.24	1588.97	1589.55	-0.05284703
2006-6-8	1576.44	1596.12	1540.93	1591.49	0.009546827
2006-6-9	1583.96	1594.44	1550.2	1551.38	-0.020568701
2006-6-12	1540.22	1566.45	1529.5	1552.8	0.008167664
2006-6-13	1552.1	1570.1	1532.06	1548.49	-0.002325881
2006-6-14	1540.64	1540.64	1512.52	1531.33	-0.006042943
2006-6-15	1531.25	1551.3	1528.23	1533.98	0.001782857
2006-6-16	1540.19	1574.47	1540.19	1574.47	0.022256994
2006-6-19	1559.98	1591.85	1544.93	1586.29	0.016865601
2006-6-20	1583.87	1592.83	1572.58	1592.33	0.005341347
2006-6-21	1590.61	1617.71	1570.08	1598.12	0.004721459
2006-6-22	1593.1	1605.25	1587.8	1596.07	0.00186429
2006-6-23	1594.49	1608.11	1582.02	1605.71	0.007036733
2006-6-26	1607.79	1635.8	1607.79	1633.45	0.015959796
2006-6-27	1636.7	1642.57	1627.59	1639.55	0.001741309
2006-6-28	1638.23	1642.35	1627.07	1639.29	0.00064704
2006-6-29	1641.93	1672.1	1641.93	1671.62	0.018082379
2006-6-30	1679.72	1690.95	1662.28	1672.21	-0.004470983
2006-7-3	1677.31	1697.83	1670.02	1697.28	0.011905968
2006-7-4	1700.32	1702.66	1670.13	1681.55	-0.011039099
2006-7-5	1755.22	1757.47	1703.58	1718.56	-0.020886271
2006-7-6	1715.28	1742.2	1711.65	1741.47	0.015268644
2006-7-7	1746.52	1750.03	1724.68	1730.19	-0.009350022
2006-7-10	1730.7	1737.03	1715.83	1734.33	0.002097417
2006-7-11	1736.99	1746.72	1725.23	1745.81	0.005077749
2006-7-12	1745.88	1753.28	1738	1740	-0.003367929
2006-7-13	1736.21	1737.59	1654.49	1655.77	-0.046330801
2006-7-14	1641.14	1676.75	1633.9	1665.21	0.014666634
2006-7-17	1662.05	1684.34	1653.6	1682.89	0.012538732
2006-7-18	1682.36	1684.67	1666.31	1684.25	0.001123422
2006-7-19	1681.77	1681.77	1637.49	1645.16	-0.021768732
2006-7-20	1642.62	1658.05	1636.26	1655.12	0.007609794
2006-7-21	1653.81	1669.29	1653.51	1665.33	0.006965734
2006-7-24	1648.75	1667.62	1632.69	1665.94	0.01042608
2006-7-25	1668.14	1690.61	1668.14	1685.46	0.010382822
2006-7-26	1688.54	1691.43	1675.66	1686.65	-0.00111931
2006-7-27	1685.35	1701.61	1665.39	1675.17	-0.006040288
2006-7-28	1674.43	1678.53	1646.35	1662.03	-0.007405505
2006-7-31	1659.54	1659.54	1611.16	1612.73	-0.028206611
2006-8-1	1619.64	1625.04	1596.66	1600.61	-0.011749525
2006-8-2	1598.76	1608.78	1577.9	1600.87	0.001319773
2006-8-3	1599.75	1609.43	1587.12	1601.06	0.000818878
2006-8-4	1601.61	1612.1	1567.25	1570.15	-0.019642734
2006-8-7	1561.8	1570.05	1541.41	1547.44	-0.009194519
2006-8-8	1547.91	1581.75	1547.91	1580.58	0.021105878
2006-8-9	1581.8	1585.17	1571.71	1578.57	-0.002041977
2006-8-10	1578.35	1606.94	1577.86	1606.06	0.017556309
2006-8-11	1605.6	1610.76	1596.22	1605.93	0.000205531
2006-8-14	1605.2	1611.66	1566.72	1570.74	-0.02146773
2006-8-15	1568.27	1596.65	1564.4	1595.66	0.017465105
2006-8-16	1596.06	1616.45	1591.86	1616.41	0.012750147
2006-8-17	1612.41	1612.41	1592.85	1603.33	-0.005631322
2006-8-18	1601.57	1614.36	1596.56	1598.02	-0.002216575
2006-8-21	1565.46	1602.13	1558.1	1601.15	0.022798411
2006-8-22	1601.52	1619.07	1598.78	1613.35	0.007386733
2006-8-23	1614.39	1621.4	1608.74	1612.4	-0.001232664
2006-8-24	1612.7	1623.17	1601.89	1623.02	0.006399206
2006-8-25	1622.48	1630.05	1619.73	1623.03	0.000338987
2006-8-28	1627.12	1651.29	1624.28	1650.44	0.014332071
2006-8-29	1652.67	1667.53	1649.59	1651.02	-0.000998384
2006-8-30	1648.35	1656.23	1640.28	1655.19	0.004149604
2006-8-31	1655.9	1661.47	1650	1658.64	0.001654689
2006-9-1	1658.66	1660.52	1634.03	1636.69	-0.013245632
2006-9-4	1635.33	1657.69	1635.12	1657.52	0.013569127
2006-9-5	1659.74	1669.9	1657.05	1664.08	0.002614867
2006-9-6	1665.13	1672.26	1656.86	1672.12	0.00419787
2006-9-7	1683.78	1683.89	1655.41	1661.19	-0.013416242
2006-9-8	1659.7	1671.31	1658.67	1667.98	0.004988853
2006-9-11	1668.16	1675.09	1653.01	1674.97	0.004082342
2006-9-12	1675.2	1699.58	1673.44	1695.86	0.012332856
2006-9-13	1695.35	1713.99	1687.05	1689.39	-0.003515498
2006-9-14	1689.63	1696.62	1672.88	1689.69	3.55107E-05
2006-9-15	1689.6	1722.66	1689.51	1721.05	0.018613873
2006-9-18	1727.92	1733.41	1719.16	1732.99	0.002934164
2006-9-19	1735.3	1743.02	1728.29	1735.24	-3.45762E-05
2006-9-20	1733.64	1737.73	1720.83	1732.45	-0.000686417
2006-9-21	1731.58	1743.63	1731.22	1740.9	0.005382368
2006-9-22	1744.6	1746.61	1724.1	1725.36	-0.011028316
2006-9-25	1722.74	1732.28	1709.77	1722.37	-0.000214774
2006-9-26	1720.78	1721.58	1704.77	1712.64	-0.004730413
2006-9-27	1711.51	1725.5	1709.77	1725.04	0.0079053
2006-9-28	1725.52	1740.79	1722.22	1736.96	0.006629885
2006-9-29	1740.06	1755.69	1740.06	1752.42	0.007103203
2006-10-9	1768.14	1786.11	1763.11	1785.39	0.009756015
2006-10-11	1784.52	1792.76	1771.02	1790.1	0.003126891
2006-10-12	1790.63	1792.24	1774.14	1778.18	-0.00695286
2006-10-13	1776.51	1792.87	1773.23	1784.66	0.004587647
2006-10-16	1787.7	1789.18	1766.31	1771.3	-0.009173799
2006-10-17	1768.63	1777.6	1758.31	1763.9	-0.002674386
2006-10-18	1762.4	1787.74	1760.88	1787.19	0.014066046
2006-10-19	1788.58	1799.29	1784.34	1792.25	0.002051907
2006-10-20	1792.6	1801.33	1786.34	1790.36	-0.001249582
2006-10-23	1789.65	1797.43	1753.49	1759.39	-0.016908334
2006-10-24	1756.46	1805.27	1756.46	1805.18	0.027737609
2006-10-25	1807.03	1825.61	1789.91	1806.65	-0.00021029
2006-10-26	1804.89	1816.76	1791.95	1810.65	0.00319133
2006-10-27	1836.21	1842.73	1803.21	1807.18	-0.015809739
2006-10-30	1804.37	1815.61	1788.29	1809.66	0.002931771
2006-10-31	1811.47	1839.32	1811.47	1837.99	0.014640044
2006-11-1	1838.68	1855.89	1833.2	1855.71	0.009262079
2006-11-2	1856.92	1857.15	1834.84	1851.31	-0.003021132
2006-11-3	1851.4	1873.66	1850.15	1866.36	0.008080372
2006-11-6	1853.19	1886.52	1846.01	1886.31	0.017871886
2006-11-7	1889.53	1897.41	1862.93	1889.53	0
2006-11-8	1885.85	1886.26	1865.22	1866.82	-0.01009094
2006-11-9	1860.95	1899.1	1858.59	1896.48	0.019092399
2006-11-10	1896.93	1920.18	1870.96	1883.35	-0.007158936
2006-11-13	1878.7	1905.9	1852.1	1863.77	-0.007946985
2006-11-14	1868.17	1888.43	1841.82	1888.24	0.010743134
